address,bundle_id,priority,strategy,text,body_capacity,source_prefix_hex,current_ext3_token,native_tokens,native_token_count,native_body_hex,nul_run,next_control
614CE6,scenario_614CDC,P3_direct_ext3_control_adjacent_text_drift,portal16,더는　시간을　끌　수　없군。,15,18,E5183BFB,,0,,2,1728
614D73,scenario_614D6A,P3_direct_ext3_control_adjacent_text_drift,portal16,시그가　없어……！？,8,18,E5182C8E,,0,,2,1728
614DDC,scenario_614DC1,P4_direct_ext3_text_drift,portal16,……왜지？,5,18,E5181CA3,,0,,2,
614DE4,scenario_614DC1,P3_direct_ext3_control_adjacent_text_drift,portal16,왜　시스템이　반응하지　않았지！？,13,18,E5180357,,0,,2,1728
614E83,scenario_614E6B,P3_direct_ext3_control_adjacent_text_drift,portal16,그럼　어쩔　수　없지！！,8,18,E5180C59,,0,,2,1728
614F1A,scenario_614EFB,P4_direct_ext3_text_drift,portal16,싸움은　혼자　하는　게　아니야……,14,18,E5180361,,0,,2,
614F2B,scenario_614EFB,P4_direct_ext3_text_drift,portal16,놈에게　한방　먹일　수　있어서,16,18,E51874C9,,0,,1,
614F95,scenario_614F7D,P4_direct_ext3_text_drift,portal16,그렇다면　무리할　필요는　없다。,13,18,E5180B88,,0,,1,
614FC8,scenario_614FBE,P4_direct_ext3_text_drift,portal16,더　싸움을　계속하면、,10,18,E5184B26,,0,,1,
614FE5,scenario_614FBE,P4_direct_ext3_text_drift,portal16,미안하지만、　결판은　다음이다。,17,18,E5180368,,0,,1,
615033,scenario_61502A,P4_direct_ext3_text_drift,portal16,아무래도　여기까지인　모양이네。,10,18,E5181B1D,,0,,1,
61507E,scenario_615067,P4_direct_ext3_text_drift,portal16,전　기체、　티탄즈와의　전투로！,14,18,E5183B2B,,0,,1,
615115,scenario_615103,P3_direct_ext3_control_adjacent_text_drift,ordinary_native,이건……！！,5,18,E518183A,03C6,1,F3C6010101,2,1728
61515B,scenario_61513B,P1_direct_ext3_exact_text_control_adjacent,portal16,……바스크　대령님！,7,18,E5180375,,0,,2,1728
615258,scenario_615235,P2_direct_ext3_exact_text,portal16,이것은、　우리　네오　지온의　총수,10,18,E518C303,,0,,1,
6152F1,scenario_6152CA,P3_direct_ext3_control_adjacent_text_drift,portal16,……그들의　의도를　직접　확인한다。,15,18,E5182BDC,,0,,2,082B
61533C,scenario_615321,P4_direct_ext3_text_drift,portal16,참석이　허용되는　건,9,18,E5183CAD,,0,,1,
61535B,scenario_615321,P2_direct_ext3_exact_text,portal16,티탄즈에도　비슷한　신청이　있습니다。,13,18,E518C309,,0,,1,
615397,scenario_61537F,P2_direct_ext3_exact_text,portal16,……받을　수밖에　없을　것이다。,13,18,E5189391,,0,,2,
6153A7,scenario_61537F,P4_direct_ext3_text_drift,portal16,참석자는　나와　크와트로　대위。,11,18,E518C30A,,0,,1,
6153DF,scenario_6153CA,P4_direct_ext3_text_drift,portal16,그리고　만일　경우에　대비하여　아가마에,12,18,E51837DC,,0,,1,
615465,scenario_615444,P2_direct_ext3_exact_text,portal16,우리를　부르는　것은　하만　칸…,18,18,E518C312,,0,,1,
6154D9,scenario_6154B6,P4_direct_ext3_text_drift,portal16,뭐、고작　지온　잔당　따위에게,12,18,E5180D12,,0,,1,
615529,scenario_61550E,P4_direct_ext3_text_drift,portal16,수행원으론　프로스트　형제와,9,18,E5183CAF,,0,,1,
615551,scenario_615545,P4_direct_ext3_text_drift,portal16,하필　그런　자들을,12,18,E5184CB0,,0,,1,
61557F,scenario_61556C,P2_direct_ext3_exact_text,portal16,게다가、　녀석들은　만일의　경우,15,18,E518939E,,0,,1,
6155A2,scenario_61556C,P4_direct_ext3_text_drift,portal16,……안심해、　바스크。　나에게　충성스러,10,18,E5183A54,,0,,1,
6155F9,scenario_6155D1,P1_direct_ext3_exact_text_control_adjacent,portal16,뒷일은　자네에게　맡기겠네。,7,18,E518037F,,0,,2,0853
615692,scenario_615672,P4_direct_ext3_text_drift,portal16,또　템테이션에　수용한　민간인을,13,18,E5184B28,,0,,1,
615701,scenario_6156E3,P4_direct_ext3_text_drift,portal16,게다가　자네의　지휘관　능력은,11,18,E5183B2C,,0,,1,
61571B,scenario_6156E3,P4_direct_ext3_text_drift,portal16,자네라면　훌륭히　해낼　거라,17,18,E5181CA8,,0,,1,
61579F,scenario_615787,P4_direct_ext3_text_drift,portal16,아직　풋내기지만、　앞으로의　싸움엔,16,18,E5180393,,0,,1,
6157F4,scenario_6157DA,P4_direct_ext3_text_drift,portal16,애너하임　일렉트로닉스에서,14,18,E5181B1F,,0,,1,
615846,scenario_615835,P4_direct_ext3_text_drift,portal16,계속　중위인　건、,9,18,E5180B8B,,0,,1,
6158AA,scenario_61589F,P2_direct_ext3_exact_text,portal16,설마、　자네는,5,18,E518039C,,0,,1,
6158D2,scenario_6158BE,P2_direct_ext3_exact_text,portal16,미안　파렌　소위、,8,18,E5181B20,,0,,1,
6158EB,scenario_6158BE,P4_direct_ext3_text_drift,portal16,보충병으로　아가마에　근무하게,20,18,E51803A0,,0,,1,
615920,scenario_615915,P1_direct_ext3_exact_text_control_adjacent,portal16,아무쪼록……　잘　부탁하네。,7,18,E51803A2,,0,,2,1728
615993,scenario_615977,P3_direct_ext3_control_adjacent_text_drift,portal16,그만큼　파고들　틈이　생긴　거지。,17,18,E51803A5,,0,,2,0835
6159C8,scenario_6159AA,P4_direct_ext3_text_drift,portal16,얼마나　효과가　있을진　모르지만、,16,18,E51803A8,,0,,1,
615A0D,scenario_6159F5,P3_direct_ext3_control_adjacent_text_drift,portal16,함께　액시즈로　향하게　된다。,15,18,E51803AB,,0,,2,0835
615AA2,scenario_615A8E,P4_direct_ext3_text_drift,portal16,그녀와　싸우며、　그게　아직,12,18,E51803B0,,0,,1,
615AE6,scenario_615AC8,P4_direct_ext3_text_drift,portal16,기동에　문제나　에러가　식별되었다면　현,7,18,E5184793,,0,,1,
615B01,scenario_615AC8,P4_direct_ext3_text_drift,portal16,도구에　감정을　이입하는　건,9,18,E5184B2C,,0,,1,
615C15,scenario_615BF2,P1_direct_ext3_exact_text_control_adjacent,portal16,만약　그렇다면　실로　하찮은　수준의……,12,18,E51803BF,,0,,2,1728
615D0E,scenario_615CF3,P4_direct_ext3_text_drift,portal16,우선　회담　제안을　흔쾌히,10,18,E5181B23,,0,,1,
615D2E,scenario_615CF3,P2_direct_ext3_exact_text,portal16,저、　지온　줌　다이쿤의,8,18,E518C326,,0,,1,
615D45,scenario_615CF3,P4_direct_ext3_text_drift,portal16,스페이스노이드를　대표해、,10,18,E5183B31,,0,,1,
615D94,scenario_615D85,P1_direct_ext3_exact_text_control_adjacent,portal16,샤아　아즈나블　대령이　맞군！！,9,18,E518C329,,0,,2,082B
615DBB,scenario_615DAF,P4_direct_ext3_text_drift,portal16,변함없구나。　다시　만나　기쁘다。,20,18,E51803CE,,0,,1,
615E61,scenario_615E49,P4_direct_ext3_text_drift,portal16,드디어　네오　지온이　움직일　때다。,19,18,E518C32D,,0,,1,
615E85,scenario_615E49,P4_direct_ext3_text_drift,portal16,우주　이민자들의　진정한　번영은　지온의,11,18,E5183898,,0,,1,
615F95,scenario_615F7E,P4_direct_ext3_text_drift,portal16,지온의　망령들이　지구를　뒤흔들기,18,18,E518C32F,,0,,1,
6162C7,scenario_6162B7,P4_direct_ext3_text_drift,portal16,이젠　꾸물거릴　때가　아니다！,11,18,E5184B2F,,0,,1,
6162F8,scenario_6162E6,P2_direct_ext3_exact_text,portal16,모빌슈트　부대　전　기　발진！,5,18,E51803ED,,0,,2,
6163B4,scenario_616393,P3_direct_ext3_control_adjacent_text_drift,portal16,제가　가겠습니다！！,7,18,E5184CB3,,0,,2,1728
6164CF,scenario_6164AE,P4_direct_ext3_text_drift,portal16,자、　자네가……　자네가　앞으로　우리,6,18,E5181A54,,0,,1,
6164E5,scenario_6164AE,P1_direct_ext3_exact_text_control_adjacent,portal16,샤아　아즈나블……　윽！,10,18,E518C335,,0,,2,082B
616574,scenario_61655D,P4_direct_ext3_text_drift,portal16,티탄즈든　에우고든、,9,18,E5180407,,0,,1,
616631,scenario_61661F,P2_direct_ext3_exact_text,portal16,……앗、　아뇨！,8,18,E5180411,,0,,2,
61663C,scenario_61661F,P4_direct_ext3_text_drift,portal16,아～～,5,18,E518E4A6,,0,,2,
616682,scenario_616679,P4_direct_ext3_text_drift,portal16,저런　여자한테　잘난　척을　당하고……,14,18,E5183BFE,,0,,2,
616693,scenario_616679,P4_direct_ext3_text_drift,portal16,아니、　틀렸군！,8,18,E5183B34,,0,,1,
616832,scenario_616813,P4_direct_ext3_text_drift,portal16,각하의　유언이다。,7,18,E5180429,,0,,1,
616861,scenario_61684E,P4_direct_ext3_text_drift,portal16,자미토프　각하가　네놈　따위에게,12,18,E5183B36,,0,,1,
61689B,scenario_616889,P4_direct_ext3_text_drift,portal16,자미토프　각하의　뜻은　완수해야　해。,14,18,E518042E,,0,,1,
616926,scenario_616912,P4_direct_ext3_text_drift,portal16,자미토프　각하는　네오　지온과,11,18,E518C339,,0,,1,
616945,scenario_616912,P4_direct_ext3_text_drift,portal16,우리는　이　파렴치하고　천인공노할,15,18,E51874CF,,0,,1,
616964,scenario_616912,P2_direct_ext3_exact_text,portal16,영광스러운　티탄즈의　전사　장병들이여！,7,18,E5180437,,0,,1,
61697A,scenario_616912,P3_direct_ext3_control_adjacent_text_drift,portal16,함께　각하의　한을　풀자！,16,18,E5180439,,0,,2,1728
6169A2,scenario_616995,P1_direct_ext3_exact_text_control_adjacent,portal16,대위님！　레코아　소위！！,11,18,E518043B,,0,,2,1728
616A53,scenario_616A3D,P4_direct_ext3_text_drift,portal16,레코아　소위、　자네는　지체하지　말고,5,18,E5184A11,,0,,1,
616A66,scenario_616A3D,P3_direct_ext3_control_adjacent_text_drift,portal16,나는　그를　찾은　뒤에……,10,18,E5183BFF,,0,,2,1728
616B27,scenario_616B1A,P4_direct_ext3_text_drift,portal16,난　아무것에도　기대지　않고、,10,18,E5180449,,0,,1,
616B46,scenario_616B1A,P3_direct_ext3_control_adjacent_text_drift,portal16,이　정도　위기는　대수롭지　않다。,16,18,E518044B,,0,,2,087F
616D85,scenario_616D77,P4_direct_ext3_text_drift,portal16,조금　사정이　있어서……,10,18,E5180459,,0,,1,
616DDC,scenario_616DC1,P1_direct_ext3_exact_text_control_adjacent,portal16,자、　어서　튀자！！,9,18,E518045D,,0,,2,1728
616DFE,scenario_616DF0,P2_direct_ext3_exact_text,portal16,……좋아！,5,18,E5182B77,,0,,1,
616E12,scenario_616DF0,P4_direct_ext3_text_drift,portal16,크와트로　대위　일행은　무사합니다！,14,18,E5184368,,0,,1,
616F04,scenario_616EFB,P4_direct_ext3_text_drift,portal16,이대로면　내버려둬도,13,18,E5180469,,0,,1,
616F1F,scenario_616EFB,P4_direct_ext3_text_drift,portal16,나머지는　에우고에　맡기지。,12,18,E5180D19,,0,,1,
616F85,scenario_616F7A,P2_direct_ext3_exact_text,portal16,……　전군、　철퇴하라！！,11,18,E51893A0,,0,,2,
616F93,scenario_616F7A,P4_direct_ext3_text_drift,portal16,네오　지온은　에우고와,9,18,E518C33F,,0,,1,
616FAA,scenario_616F7A,P4_direct_ext3_text_drift,portal16,더는　이　전장에　머물　필요　없다！！,16,18,E5184CB7,,0,,1,
617059,scenario_617050,P3_direct_ext3_control_adjacent_text_drift,portal16,카크리콘……　어째서……！？,8,18,E5184BFC,,0,,2,1728
6170C2,scenario_6170B9,P4_direct_ext3_text_drift,portal16,크와트로　대위　일행을　수용하고,10,18,E5180B95,,0,,1,
6170F6,scenario_6170E2,P4_direct_ext3_text_drift,portal16,대위　일행의　착함　구조를　완료하는　즉,6,18,E518C076,,0,,1,
617149,scenario_617140,P4_direct_ext3_text_drift,portal16,크와트로　대위　일행을　수용하고,10,18,E5183B38,,0,,1,
61717D,scenario_617169,P4_direct_ext3_text_drift,portal16,대위　일행의　착함　구조를　완료하는　즉,6,18,E518C076,,0,,1,
617277,scenario_617257,P4_direct_ext3_text_drift,portal16,그보다、　우린　에우고의,9,18,E5180483,,0,,1,
6172E5,scenario_6172DC,P4_direct_ext3_text_drift,portal16,네오　지온의　등장도　그렇지만……,17,18,E5180C5E,,0,,2,
6172F9,scenario_6172DC,P4_direct_ext3_text_drift,portal16,아까　전투에서　티탄즈는,10,18,E5183B39,,0,,1,
617392,scenario_617370,P4_direct_ext3_text_drift,portal16,지구에서　싸운다면、,7,18,E5180D1B,,0,,1,
61748F,scenario_61747E,P4_direct_ext3_text_drift,portal16,원래　내가　그　전함을　타고　있었던　것,17,18,E518C34E,,0,,1,
6174B4,scenario_61747E,P2_direct_ext3_exact_text,portal16,전에　네오지온이　샹그릴라에　왔을　때、,19,18,E518C350,,0,,1,
6174DD,scenario_61747E,P4_direct_ext3_text_drift,portal16,너희、지구로　내려갈　거지？,14,18,E5180D1C,,0,,1,
617585,scenario_61756F,P4_direct_ext3_text_drift,portal16,앞으로　네오　지온과　티탄즈를,14,18,E5185395,,0,,1,
6175A6,scenario_61756F,P3_direct_ext3_control_adjacent_text_drift,portal16,어떤가、쥬도　군？,7,18,E5185396,,0,,2,083B
6175C6,scenario_6175B3,P4_direct_ext3_text_drift,portal16,좋아、난　파일럿이　될게。,12,18,E5184CBA,,0,,1,
617680,scenario_617672,P4_direct_ext3_text_drift,portal16,제가　옛　티탄즈인　건　맞으니、,14,18,E5180B97,,0,,1,
6176B7,scenario_6176A6,P1_direct_ext3_exact_text_control_adjacent,portal16,나는　단지、　순수한　호기심에서……,13,18,E518C361,,0,,2,1728
6176DE,scenario_6176D1,P2_direct_ext3_exact_text,portal16,……그런　것이　아니라　말일세、,10,18,E5180492,,0,,1,
61771B,scenario_617708,P4_direct_ext3_text_drift,portal16,가능하면　짧게　부탁드립니다。,15,18,E5183B3A,,0,,1,
61774D,scenario_617741,P1_direct_ext3_exact_text_control_adjacent,portal16,뭐、　어쨌든、　그러니까……　흠。,13,18,E5180498,,0,,2,1728
61782C,scenario_61781F,P4_direct_ext3_text_drift,portal16,티탄즈만　상대하기도　벅찬데、,13,18,E5185399,,0,,1,
617887,scenario_617870,P4_direct_ext3_text_drift,portal16,아무래도　지구로　강하하려는,12,18,E518539B,,0,,1,
6178BC,scenario_6178A5,P4_direct_ext3_text_drift,portal16,온존한　전력을　이용해、,11,18,E518539C,,0,,1,
6178FB,scenario_6178F1,P4_direct_ext3_text_drift,portal16,지금부터　추격하면、,10,18,E518539E,,0,,1,
617912,scenario_6178F1,P3_direct_ext3_control_adjacent_text_drift,portal16,돌입　전의　틈을　노린다면、　어쩌면……,16,18,E51891A1,,0,,2,1728
617947,scenario_61793D,P4_direct_ext3_text_drift,portal16,카라바와　손잡고,9,18,E5183CBA,,0,,1,
617970,scenario_617967,P4_direct_ext3_text_drift,portal16,……에우고도　제법이군。,9,18,E5184B36,,0,,1,
6179CD,scenario_6179BA,P4_direct_ext3_text_drift,portal16,티탄즈　전부를　장악하려면,9,18,E518539F,,0,,1,
617AB2,scenario_617A8F,P3_direct_ext3_control_adjacent_text_drift,portal16,그리　나쁜　얘긴　아니라고　보는데？,14,18,E5180C5F,,0,,2,083E
617AE3,scenario_617AD9,P4_direct_ext3_text_drift,portal16,그럼、아가마　건은　자네들과,12,18,E51843B4,,0,,1,
617B66,scenario_617B59,P4_direct_ext3_text_drift,portal16,목표……,4,18,E5181CB2,,0,,1,
617BD5,scenario_617BBD,P4_direct_ext3_text_drift,portal16,우릴　암흑의　땅으로　내몬,13,18,E51804C7,,0,,1,
617BF6,scenario_617BBD,P4_direct_ext3_text_drift,portal16,어리석은　자들에게　깨닫게　할　때다,20,18,E51804C9,,0,,1,
617C33,scenario_617C26,P3_direct_ext3_control_adjacent_text_drift,portal16,함께　싸우자、　네오　지온을　위해！,15,18,E5183C03,,0,,2,1728
617C98,scenario_617C80,P4_direct_ext3_text_drift,portal16,그보다、　직접　내게　왔다는　건,13,18,E5182B18,,0,,1,
617CEE,scenario_617CE5,P4_direct_ext3_text_drift,portal16,약한　세력이라　해도、,8,18,E5183B3B,,0,,1,
617D3C,scenario_617D32,P3_direct_ext3_control_adjacent_text_drift,portal16,그레미、네게　맡기겠다。,10,18,E51853A9,,0,,2,082A
617D9F,scenario_617D8A,P3_direct_ext3_control_adjacent_text_drift,portal16,우릴　잇는　자비가의　혈연……,25,18,E51874D2,,0,,2,1728
617DF7,scenario_617DEA,P3_direct_ext3_control_adjacent_text_drift,portal16,내　출생을　눈치챘나？,14,18,E51804DC,,0,,2,1728
617E88,scenario_617E77,P4_direct_ext3_text_drift,portal16,내가　잠시　안　돌아올　거라고,9,18,E51843BC,,0,,1,
617EBE,scenario_617EB0,P4_direct_ext3_text_drift,portal16,널　보호한　이상、나는　널,14,18,E51853AD,,0,,1,
617EE0,scenario_617EB0,P3_direct_ext3_control_adjacent_text_drift,portal16,자、　레슨으로　돌아가세요！,12,18,E5182BE3,,0,,2,087A
617F45,scenario_617F35,P4_direct_ext3_text_drift,portal16,이탈한　부대는、,8,18,E5182B19,,0,,1,
617F66,scenario_617F35,P4_direct_ext3_text_drift,portal16,뭐、　태도를　유보한　곳도　있으니,20,18,E5181B2E,,0,,1,
617FA5,scenario_617F93,P4_direct_ext3_text_drift,portal16,자미토프의　죽음으로,5,18,E51891A2,,0,,1,
618004,scenario_617FE3,P3_direct_ext3_control_adjacent_text_drift,portal16,남은　건　네오　지온인데……,11,18,E518C36E,,0,,2,0817
6180EB,scenario_6180D9,P4_direct_ext3_text_drift,portal16,자、　바로　카미유에게　알려서,12,18,E518C373,,0,,1,
61826F,scenario_61825F,P4_direct_ext3_text_drift,portal16,여기까지　온　이상、,7,18,E5181B2F,,0,,1,
6182BF,scenario_6182A7,P4_direct_ext3_text_drift,portal16,지금부터　네오　지온　함대에,15,18,E5184B3A,,0,,1,
618339,scenario_618325,P3_direct_ext3_control_adjacent_text_drift,portal16,아가마를　훌륭히　격파해　보여라！,9,18,E51853B0,,0,,2,1728
618361,scenario_61834D,P4_direct_ext3_text_drift,portal16,이것은　하만　님의　뜻이다！！,13,18,E5184B3B,,0,,1,
6183BA,scenario_6183AE,P4_direct_ext3_text_drift,portal16,좋아……　먼저　말하지만、　이　싸움은,16,18,E518051C,,0,,1,
6183DC,scenario_6183AE,P3_direct_ext3_control_adjacent_text_drift,portal16,절대　내　방해를　하는　짓은……,16,18,E518051E,,0,,2,1728
6184E1,scenario_6184CC,P3_direct_ext3_control_adjacent_text_drift,portal16,저기、오빠、같이　놀자！！,15,18,E518E4A7,,0,,2,1728
618578,scenario_61855A,P3_direct_ext3_control_adjacent_text_drift,portal16,난　리나를　찾아야　한단　말이야！！,19,18,E5180531,,0,,2,0863
61864C,scenario_618628,P3_direct_ext3_control_adjacent_text_drift,portal16,리나는　어디　있는　거야！？,10,18,E5182BE4,,0,,2,0863
6186AE,scenario_6186A4,P1_direct_ext3_exact_text_control_adjacent,portal16,뭐지……？,5,18,E518C079,,0,,2,1728
6186D9,scenario_6186C0,P2_direct_ext3_exact_text,portal16,뭐지……？,5,18,E518C079,,0,,1,
61872B,scenario_61871B,P4_direct_ext3_text_drift,portal16,자、여기서　나가자！,8,18,E5180D23,,0,,1,
